# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0     81     46      -      9      0      0      0      0      0  10501   2520  22684      5      0 
    1     55     48      -      0      0      0      0      0      0    810    405  22656      5      0 
    0     80     46      -      8      0      0      0      0      0  10501   2520  22684      5      0 
    1     37     47      -      0      0      0      0      0      0    405    270  22656      5      0 
    0     81     46      -      7      0      0      0      0      0  10501   2520  22684      5      0 
    1     24     47      -      0      0      0      0      0      0    405    210  22656      5      0 
    0     80     46      -      8      0      0      0      0      0  10501   2520  22684      5      0 
    1     20     47      -      0      0      0      0      0      0    405    210  22656      5      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0     80     46      -      9      0      0      0      0      0  10501   2520  22684      5      0 
    1     20     47      -      0      0      0      0      0      0    405    210  22656      5      0 
    0     80     46      -      8      0      0      0      0      0  10501   2520  22684      5      0 
    1     20     47      -      0      0      0      0      0      0    405    210  22656      5      0 
    0     81     46      -      7      0      0      0      0      0  10501   2520  22684      5      0 
    1     20     47      -      0      0      0      0      0      0    405    210  22656      5      0 
    0     81     46      -      7      0      0      0      0      0  10501   2520  22684      5      0 
    1     26     47      -      0      0      0      0      0      0  10501   2520  22656      5      0 
    0     81     45      -      0      0      0      0      0      0  10501   2520  22684      5      0 
    1     66     48      -      9      0      0      0      0      0  10501   2520  22656      5      0 
    0     80     45      -      0      0      0      0      0      0  10501   2520  22684      5      0 
    1     67     48      -      8      0      0      0      0      0  10501   2520  22656      5      0 
    0     79     45      -      0      0      0      0      0      0  10501   2520  22684      5      0 
    1     65     48      -      6      0      0      0      0      0  10501   2520  22656      5      0 
    0     79     45      -      0      0      0      0      0      0  10501   2520  22684      5      0 
    1     66     48      -      7      0      0      0      0      0  10501   2520  22656      5      0 
    0     79     45      -      0      0      0      0      0      0  10501   2520  22684      5      0 
    1     65     48      -      7      0      0      0      0      0  10501   2520  22656      5      0 
    0     79     45      -      0      0      0      0      0      0  10501   2520  22684      5      0 
    1     66     48      -      8      0      0      0      0      0  10501   2520  22656      5      0 
    0     79     45      -      0      0      0      0      0      0  10501   2520  22684      5      0 
    1     66     48      -      8      0      0      0      0      0  10501   2520  22656      5      0 
    0     79     45      -      0      0      0      0      0      0  10501   2520  22684      5      0 
    1     65     48      -      6      0      0      0      0      0  10501   2520  22656      5      0 
    0     79     45      -      0      0      0      0      0      0  10501   2520  22684      5      0 
    1     66     48      -      7      0      0      0      0      0  10501   2520  22656      5      0 
    0     79     45      -      0      0      0      0      0      0  10501   2520  22684      5      0 
    1     65     48      -      8      0      0      0      0      0  10501   2520  22656      5      0 
    0     78     45      -      0      0      0      0      0      0  10501   2520  22684      5      0 
    1     67     48      -      8      0      0      0      0      0  10501   2520  22656      5      0 
    0     78     45      -      0      0      0      0      0      0  10501   2520  22684      5      0 
    1     66     48      -      7      0      0      0      0      0  10501   2520  22656      5      0 
    0     79     45      -      0      0      0      0      0      0  10501   2520  22684      5      0 
    1     67     48      -      6      0      0      0      0      0  10501   2520  22656      5      0 
    0     79     45      -      0      0      0      0      0      0  10501   2520  22684      5      0 
    1     66     48      -      8      0      0      0      0      0  10501   2520  22656      5      0 
    0     79     44      -      0      0      0      0      0      0  10501   2520  22684      5      0 
    1     66     48      -      8      0      0      0      0      0  10501   2520  22656      5      0 
    0     79     45      -      0      0      0      0      0      0  10501   2520  22684      5      0 
    1     67     48      -      9      0      0      0      0      0  10501   2520  22656      5      0 
    0     69     43      -      0      0      0      0      0      0    810    420  22684      5      0 
    1     65     48      -      8      0      0      0      0      0  10501   2520  22656      5      0 
    0     50     43      -      0      0      0      0      0      0    810   1515  22684      5      0 
    1     66     48      -      7      0      0      0      0      0  10501   2520  22656      5      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0     38     43      -      0      0      0      0      0      0    405    225  22684      5      0 
    1     65     48      -      9      0      0      0      0      0  10501   2520  22656      5      0 
    0     36     43      -      0      0      0      0      0      0    405    210  22684      5      0 
    1     67     48      -      9      0      0      0      0      0  10501   2520  22656      5      0 
    0     35     43      -      0      0      0      0      0      0    405    210  22684      5      0 
    1     66     48      -      6      0      0      0      0      0  10501   2520  22656      5      0 
    0     35     42      -      0      0      0      0      0      0    405    210  22684      5      0 
    1     67     48      -      7      0      0      0      0      0  10501   2520  22656      5      0 
    0     85     45      -      0      0      0      0      0      0  10501   2520  23116      5      0 
    1     67     48      -      8      0      0      0      0      0  10501   2520  23174      5      0 
    0    200     46      -      0      0      0      0      0      0  10501   2745  23116      5      0 
    1    183     51      -      0      0      0      0      0      0  10501   2730  23174      5      0 
    0    221     55      -      0      0      0      0      0      0  10501   1680  23376      5      0 
    1    206     58      -     56     28      0      0      0      0  10501   1800  23414      5      0 
    0    258     56      -     75     30      0      0      0      0  10501   2715  23376      5      0 
    1    240     59      -      0      0      0      0      0      0  10501   1680  23414      5      0 
    0    295     55      -    100     41      0      0      0      0  10501   1440  23376      5      0 
    1    268     59      -     92     45      0      0      0      0  10501   1800  23414      5      0 
    0    260     56      -    100     42      0      0      0      0  10501   1665  23376      5      0 
    1    248     55      -     92     45      0      0      0      0  10501   2310  23414      5      0 
    0    259     51      -    100     35      0      0      0      0  10501   1755  23376      5      0 
    1    264     53      -    100     42      0      0      0      0  10501   2730  23414      5      0 
    0    285     48      -    100     40      0      0      0      0  10501   2520  23722      5      0 
    1    255     53      -     34     19      0      0      0      0  10501   2595  23734      5      0 
    0    261     52      -     76     35      0      0      0      0  10501   1530  23722      5      0 
    1    233     60      -      0      0      0      0      0      0  10501   1740  23734      5      0 
    0    293     57      -    100     40      0      0      0      0  10501   1575  23722      5      0 
    1    272     59      -     66     31      0      0      0      0  10501   1755  23734      5      0 
    0    258     57      -    100     34      0      0      0      0  10501   1665  23722      5      0 
    1    272     55      -     66     31      0      0      0      0  10501   2475  23734      5      0 
    0    302     55      -     95     43      0      0      0      0  10501   1695  23722      5      0 
    1    241     60      -     52     26      0      0      0      0  10501   2040  23734      5      0 
    0    297     57      -    100     39      0      0      0      0  10501   1440  23722      5      0 
    1    262     55      -    100     43      0      0      0      0  10501   2730  23734      5      0 
    0    262     53      -     10      6      0      0      0      0  10501   2280  23722      5      0 
    1    245     61      -    100     40      0      0      0      0  10501   1770  23734      5      0 
    0    296     58      -    100     34      0      0      0      0  10501   1650  23722      5      0 
    1    271     61      -    100     53      0      0      0      0  10501   2715  23734      5      0 
    0    277     51      -    100     37      0      0      0      0  10501   2520  23722      5      0 
    1    278     54      -    100     41      0      0      0      0  10501   1845  23734      5      0 
    0    261     58      -     80     37      0      0      0      0  10501   1380  23722      5      0 
    1    245     61      -     37     20      0      0      0      0  10501   2175  23734      5      0 
    0    296     59      -    100     37      0      0      0      0  10501   1500  23722      5      0 
    1    280     62      -    100     41      0      0      0      0  10501   1770  23734      5      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    242     58      -    100     36      0      0      0      0  10501   1665  24414      5      0 
    1    253     55      -    100     41      0      0      0      0  10501   2730  24374      5      0 
    0    306     56      -     73     34      0      0      0      0  10501   1860  24414      5      0 
    1    280     62      -     89     40      0      0      0      0  10501   1755  24374      5      0 
    0    297     59      -    100     39      0      0      0      0  10501   1545  24414      5      0 
    1    287     62      -    100     46      0      0      0      0  10501   1710  24374      5      0 
    0    303     60      -    100     35      0      0      0      0  10501   1545  24414      5      0 
    1    292     63      -    100     42      0      0      0      0  10501   1755  24374      5      0 
    0    301     60      -    100     33      0      0      0      0  10501   1530  24414      5      0 
    1    276     62      -    100     38      0      0      0      0  10501   1770  24374      5      0 
    0    277     54      -    100     32      0      0      0      0  10501   2730  24414      5      0 
    1    276     56      -    100     38      0      0      0      0  10501   1740  24374      5      0 
    0    301     60      -    100     38      0      0      0      0  10501   1650  24414      5      0 
    1    286     63      -    100     39      0      0      0      0  10501   1725  24374      5      0 
    0    298     60      -    100     38      0      0      0      0  10501   1605  24414      5      0 
    1    269     60      -     27     11      0      0      0      0  10501   2430  24374      5      0 
    0    301     60      -     70     30      0      0      0      0  10501   1425  24414      5      0 
    1    270     57      -     29     15      0      0      0      0  10501   2625  24374      5      0 
    0    299     61      -     73     32      0      0      0      0  10501   1395  24414      5      0 
    1    291     57      -     28     14      0      0      0      0  10501   2595  24374      5      0 
    0    295     61      -     72     30      0      0      0      0  10501   1545  24414      5      0 
    1    284     59      -     16      7      0      0      0      0  10501   1485  24374      5      0 
    0    262     62      -    100     40      0      0      0      0  10501   1650  24414      5      0 
    1    245     64      -     67     30      0      0      0      0  10501   1935  24374      5      0 
    0    300     61      -    100     34      0      0      0      0  10501   1515  24414      5      0 
    1    279     61      -     31     13      0      0      0      0  10501   2310  24374      5      0 
    0    295     61      -    100     38      0      0      0      0  10501   1995  24414      5      0 
    1    268     58      -     23     11      0      0      0      0  10501   2580  24374      5      0 
    0    291     61      -    100     36      0      0      0      0  10501   1590  24414      5      0 
    1    264     58      -     17      8      0      0      0      0  10501   2730  24374      5      0 
    0    296     61      -    100     36      0      0      0      0  10501   2385  24414      5      0 
    1    269     60      -     26      9      0      0      0      0  10501   2385  24374      5      0 
    0    270     62      -     76     31      0      0      0      0  10501   1350  24414      5      0 
    1    244     64      -    100     41      0      0      0      0  10501   1710  24374      5      0 
    0    295     60      -     75     33      0      0      0      0  10501   1500  24414      5      0 
    1    283     64      -     95     40      0      0      0      0  10501   1710  24374      5      0 
    0    296     63      -     95     41      0      0      0      0  10501   1605  24414      5      0 
    1    284     64      -     68     29      0      0      0      0  10501   1665  24374      5      0 
    0    300     62      -     99     41      0      0      0      0  10501   1650  24414      5      0 
    1    280     64      -     58     23      0      0      0      0  10501   2490  24374      5      0 
    0    302     62      -     76     32      0      0      0      0  10501   1590  24414      5      0 
    1    282     64      -     59     23      0      0      0      0  10501   2460  24374      5      0 
    0    248     62      -    100     41      0      0      0      0  10501   1620  25798      5      0 
    1    224     57      -      0      0      0      0      0      0  10501   2715  25654      5      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    302     62      -    100     38      0      0      0      0  10501   1515  25798      5      0 
    1    298     64      -     74     40      0      0      0      0  10501   2715  25654      5      0 
    0    299     58      -    100     35      0      0      0      0  10501   2520  25798      5      0 
    1    287     64      -    100     39      0      0      0      0  10501   1740  25654      5      0 
    0    300     59      -     96     32      0      0      0      0  10501   1635  25798      5      0 
    1    294     65      -    100     39      0      0      0      0  10501   1725  25654      5      0 
    0    295     57      -    100     31      0      0      0      0  10501   2265  25798      5      0 
    1    285     64      -    100     38      0      0      0      0  10501   1725  25654      5      0 
    0    296     62      -    100     31      0      0      0      0  10501   1560  25798      5      0 
    1    289     64      -    100     43      0      0      0      0  10501   1740  25654      5      0 
    0    298     62      -    100     34      0      0      0      0  10501   1515  25798      5      0 
    1    291     65      -     63     30      0      0      0      0  10501   1695  25654      5      0 
    0    296     62      -    100     38      0      0      0      0  10501   1440  25798      5      0 
    1    281     62      -     38     14      0      0      0      0  10501   2565  25654      5      0 
    0    295     62      -     77     31      0      0      0      0  10501   1590  25798      5      0 
    1    280     65      -    100     33      0      0      0      0  10501   1695  25654      5      0 
    0    297     62      -    100     31      0      0      0      0  10501   1560  25798      5      0 
    1    279     65      -     74     31      0      0      0      0  10501   1695  25654      5      0 
    0    298     63      -    100     32      0      0      0      0  10501   1410  25798      5      0 
    1    279     67      -      2      0      0      0      0      0  10501   1695  25654      5      0 
    0    253     56      -     65     32      0      0      0      0  10501   1575  25798      5      0 
    1    274     69      -    100     33      0      0      0      0  10501   1680  25654      5      0 
    0    303     61      -    100     33      0      0      0      0  10501   1380  25798      5      0 
    1    295     64      -     63     31      0      0      0      0  10501   1710  25654      5      0 
    0    298     61      -    100     34      0      0      0      0  10501   2370  25798      5      0 
    1    282     65      -    100     47      0      0      0      0  10501   1800  25654      5      0 
    0    296     59      -    100     34      0      0      0      0  10501   1710  25798      5      0 
    1    297     68      -    100     47      0      0      0      0  10501   1650  25654      5      0 
    0    297     62      -    100     33      0      0      0      0  10501   1800  25798      5      0 
    1    277     58      -    100     40      0      0      0      0  10501   2055  25654      5      0 
    0    297     62      -    100     35      0      0      0      0  10501   1500  25798      5      0 
    1    286     62      -     91     36      0      0      0      0  10501   1620  25654      5      0 
    0    297     62      -    100     33      0      0      0      0  10501   1515  25798      5      0 
    1    288     65      -     48     22      0      0      0      0  10501   1485  25654      5      0 
    0    294     62      -    100     34      0      0      0      0  10501   1620  25798      5      0 
    1    288     64      -     44     16      0      0      0      0  10501   1740  25654      5      0 
    0    294     62      -     97     37      0      0      0      0  10501   1560  25798      5      0 
    1    285     67      -    100     36      0      0      0      0  10501   1665  25654      5      0 
    0    300     57      -    100     29      0      0      0      0  10501   1635  25798      5      0 
    1    278     65      -    100     36      0      0      0      0  10501   1710  25654      5      0 
    0    293     61      -    100     29      0      0      0      0  10501   1410  25798      5      0 
    1    283     67      -     58     22      0      0      0      0  10501   1365  25654      5      0 
    0    271     55      -     54     16      0      0      0      0  10501   2730  25798      5      0 
    1    300     62      -    100     32      0      0      0      0  10501   1725  25654      5      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    269     63      -    100     39      0      0      0      0  10501   1380  25798      5      0 
    1    256     65      -    100     42      0      0      0      0  10501   1725  25654      5      0 
    0    297     62      -    100     38      0      0      0      0  10501   1500  25798      5      0 
    1    283     65      -     55     25      0      0      0      0  10501   1710  25654      5      0 
    0    301     62      -    100     35      0      0      0      0  10501   1470  25798      5      0 
    1    285     65      -     40     17      0      0      0      0  10501   1725  25654      5      0 
    0    300     62      -    100     32      0      0      0      0  10501   1455  25798      5      0 
    1    290     65      -     59     22      0      0      0      0  10501   1710  25654      5      0 
    0    299     62      -    100     31      0      0      0      0  10501   1425  25798      5      0 
    1    286     70      -     98     37      0      0      0      0  10501   1665  25654      5      0 
    0    298     62      -    100     34      0      0      0      0  10501   1395  25798      5      0 
    1    281     58      -    100     37      0      0      0      0  10501   2715  25654      5      0 
    0    297     59      -     66     24      0      0      0      0  10501   1560  25798      5      0 
    1    274     65      -     74     30      0      0      0      0  10501   1695  25654      5      0 
    0    293     62      -    100     32      0      0      0      0  10501   1410  25798      5      0 
    1    272     64      -     61     23      0      0      0      0  10501   1695  25654      5      0 
    0    302     62      -    100     36      0      0      0      0  10501   1590  25798      5      0 
    1    264     61      -    100     35      0      0      0      0  10501   1680  25654      5      0 
    0    296     62      -    100     30      0      0      0      0  10501   2505  25798      5      0 
    1    269     65      -     85     36      0      0      0      0  10501   1740  25654      5      0 
    0    296     62      -    100     33      0      0      0      0  10501   1410  25798      5      0 
    1    262     62      -    100     36      0      0      0      0  10501   2355  25654      5      0 
    0    256     63      -      0      0      0      0      0      0  10501   1620  25798      5      0 
    1    237     58      -     35     15      0      0      0      0  10501   2715  25654      5      0 
    0    305     62      -    100     39      0      0      0      0  10501   1455  25798      5      0 
    1    261     58      -    100     49      0      0      0      0  10501   2715  25654      5      0 
    0    307     58      -    100     37      0      0      0      0  10501   2115  25798      5      0 
    1    266     58      -    100     40      0      0      0      0  10501   2715  25654      5      0 
    0    300     62      -    100     38      0      0      0      0  10501   1380  25798      5      0 
    1    283     59      -    100     40      0      0      0      0  10501   2520  25654      5      0 
    0    300     62      -     69     29      0      0      0      0  10501   1380  25798      5      0 
    1    271     64      -    100     38      0      0      0      0  10501   2565  25654      5      0 
    0    303     62      -     94     29      0      0      0      0  10501   1410  25798      5      0 
    1    286     64      -    100     41      0      0      0      0  10501   1455  25654      5      0 
    0    301     63      -    100     30      0      0      0      0  10501   1500  25798      5      0 
    1    273     65      -    100     39      0      0      0      0  10501   1725  25654      5      0 
    0    302     62      -    100     40      0      0      0      0  10501   1395  25798      5      0 
    1    277     65      -      2      0      0      0      0      0  10501   1725  25654      5      0 
    0    298     62      -     98     32      0      0      0      0  10501   1395  25798      5      0 
    1    271     65      -    100     35      0      0      0      0  10501   1695  25654      5      0 
    0    299     60      -    100     30      0      0      0      0  10501   2460  25798      5      0 
    1    277     69      -     35     16      0      0      0      0  10501   1650  25654      5      0 
    0    295     62      -     64     24      0      0      0      0  10501   1545  25798      5      0 
    1    259     59      -      4      0      0      0      0      0  10501   2715  25654      5      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    301     62      -    100     30      0      0      0      0  10501   1440  25798      5      0 
    1    265     64      -    100     32      0      0      0      0  10501   1740  25654      5      0 
    0    230     62      -     46     10      0      0      0      0  10501   1635  28550      5      0 
    1    233     65      -    100     43      0      0      0      0  10501   1710  28214      5      0 
    0    304     62      -     93     38      0      0      0      0  10501   1470  28550      5      0 
    1    290     65      -    100     40      0      0      0      0  10501   1710  28214      5      0 
    0    301     59      -    100     39      0      0      0      0  10501   1965  28550      5      0 
    1    283     65      -    100     39      0      0      0      0  10501   1650  28214      5      0 
    0    300     62      -    100     40      0      0      0      0  10501   1410  28550      5      0 
    1    287     64      -    100     38      0      0      0      0  10501   1665  28214      5      0 
    0    301     62      -     93     39      0      0      0      0  10501   1425  28550      5      0 
    1    280     65      -    100     37      0      0      0      0  10501   1680  28214      5      0 
    0    299     62      -     72     28      0      0      0      0  10501   1470  28550      5      0 
    1    291     66      -     80     39      0      0      0      0  10501   1680  28214      5      0 
    0    298     62      -     71     29      0      0      0      0  10501   1410  28550      5      0 
    1    264     64      -     35     13      0      0      0      0  10501   2715  28214      5      0 
    0    298     57      -    100     31      0      0      0      0  10501   1485  28550      5      0 
    1    278     65      -    100     36      0      0      0      0  10501   1680  28214      5      0 
    0    299     62      -    100     30      0      0      0      0  10501   1470  28550      5      0 
    1    275     64      -     61     25      0      0      0      0  10501   1680  28214      5      0 
    0    305     65      -     68     20      0      0      0      0  10501   1365  28550      5      0 
    1    289     62      -    100     35      0      0      0      0  10501   1740  28214      5      0 
    0    305     62      -    100     28      0      0      0      0  10501   1545  28550      5      0 
    1    288     65      -    100     35      0      0      0      0  10501   1710  28214      5      0 
    0    305     61      -     67     19      0      0      0      0  10501   1395  28550      5      0 
    1    276     58      -     64     23      0      0      0      0  10501   2715  28214      5      0 
    0    298     62      -    100     32      0      0      0      0  10501   1560  28550      5      0 
    1    268     65      -     99     36      0      0      0      0  10501   1710  28214      5      0 
    0    302     61      -    100     29      0      0      0      0  10501   1695  28550      5      0 
    1    287     65      -    100     33      0      0      0      0  10501   1680  28214      5      0 
    0    297     62      -     64     22      0      0      0      0  10501   1440  28550      5      0 
    1    279     58      -     51     17      0      0      0      0  10501   2715  28214      5      0 
    0    303     61      -    100     28      0      0      0      0  10501   1515  28550      5      0 
    1    275     67      -     38     16      0      0      0      0  10501   1650  28214      5      0 
    0    302     62      -    100     29      0      0      0      0  10501   1530  28550      5      0 
    1    289     65      -    100     37      0      0      0      0  10501   1710  28214      5      0 
    0    306     56      -    100     28      0      0      0      0  10501   2190  28550      5      0 
    1    290     66      -    100     32      0      0      0      0  10501   1725  28214      5      0 
    0    299     62      -     64     17      0      0      0      0  10501   1395  28550      5      0 
    1    297     60      -    100     32      0      0      0      0  10501   2295  28214      5      0 
    0    297     62      -     65     24      0      0      0      0  10501   1500  28550      5      0 
    1    275     59      -     77     25      0      0      0      0  10501   2565  28214      5      0 
    0    299     62      -    100     33      0      0      0      0  10501   1665  28550      5      0 
    1    272     59      -     59     20      0      0      0      0  10501   2535  28214      5      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    300     62      -    100     28      0      0      0      0  10501   1500  28550      5      0 
    1    271     58      -     17      5      0      0      0      0  10501   2520  28214      5      0 
    0    298     62      -    100     27      0      0      0      0  10501   1500  28550      5      0 
    1    263     58      -      1      1      0      0      0      0  10501   2520  28214      5      0 
    0    300     62      -    100     28      0      0      0      0  10501   1545  28550      5      0 
    1    259     58      -     21      6      0      0      0      0  10501   2715  28214      5      0 
    0    309     61      -    100     25      0      0      0      0  10501   1545  28550      5      0 
    1    267     63      -     20      7      0      0      0      0  10501   1680  28214      5      0 
    0    301     62      -    100     27      0      0      0      0  10501   1515  28550      5      0 
    1    275     58      -     21      5      0      0      0      0  10501   2625  28214      5      0 
    0    239     62      -     95     43      0      0      0      0  10501   1620  28550      5      0 
    1    275     59      -     82     24      0      0      0      0  10501   2640  28214      5      0 
    0    311     61      -    100     33      0      0      0      0  10501   1380  28550      5      0 
    1    250     65      -    100     40      0      0      0      0  10501   1710  28214      5      0 
    0    302     61      -    100     32      0      0      0      0  10501   1380  28550      5      0 
    1    278     65      -    100     40      0      0      0      0  10501   1665  28214      5      0 
    0    301     61      -    100     34      0      0      0      0  10501   1395  28550      5      0 
    1    286     65      -    100     47      0      0      0      0  10501   1680  28214      5      0 
    0    301     61      -    100     31      0      0      0      0  10501   1380  28550      5      0 
    1    279     65      -     87     36      0      0      0      0  10501   1725  28214      5      0 
    0    299     61      -     69     28      0      0      0      0  10501   1425  28550      5      0 
    1    272     65      -      1      0      0      0      0      0  10501   1725  28214      5      0 
    0    305     59      -     98     29      0      0      0      0  10501   1485  28550      5      0 
    1    281     66      -    100     37      0      0      0      0  10501   1665  28214      5      0 
    0    299     61      -    100     29      0      0      0      0  10501   1395  28550      5      0 
    1    281     59      -    100     35      0      0      0      0  10501   1695  28214      5      0 
    0    295     63      -     65     22      0      0      0      0  10501   2145  28550      5      0 
    1    269     65      -     12      4      0      0      0      0  10501   1725  28214      5      0 
    0    305     61      -    100     29      0      0      0      0  10501   1425  28550      5      0 
    1    272     65      -    100     35      0      0      0      0  10501   1725  28214      5      0 
    0    300     62      -     93     36      0      0      0      0  10501   1455  28550      5      0 
    1    301     65      -     70     32      0      0      0      0  10501   1725  28214      5      0 
    0    306     62      -    100     30      0      0      0      0  10501   1410  28550      5      0 
    1    258     58      -    100     34      0      0      0      0  10501   2715  28214      5      0 
    0    297     62      -     72     20      0      0      0      0  10501   1875  28550      5      0 
    1    279     67      -      1      2      0      0      0      0  10501   1695  28214      5      0 
    0    299     62      -    100     34      0      0      0      0  10501   1380  28550      5      0 
    1    288     66      -    100     41      0      0      0      0  10501   1650  28214      5      0 
    0    305     62      -    100     30      0      0      0      0  10501   1455  28550      5      0 
    1    287     60      -    100     33      0      0      0      0  10501   2280  28214      5      0 
    0    302     62      -    100     29      0      0      0      0  10501   1485  28550      5      0 
    1    266     63      -     15      6      0      0      0      0  10501   2715  28214      5      0 
    0    298     62      -     80     23      0      0      0      0  10501   1440  28550      5      0 
    1    284     65      -    100     35      0      0      0      0  10501   1725  28214      5      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    298     56      -     62     22      0      0      0      0  10501   1365  28550      5      0 
    1    281     65      -    100     32      0      0      0      0  10501   1725  28214      5      0 
    0    299     61      -    100     31      0      0      0      0  10501   1395  28550      5      0 
    1    284     65      -    100     32      0      0      0      0  10501   1710  28214      5      0 
    0    305     62      -    100     27      0      0      0      0  10501   1470  28550      5      0 
    1    282     65      -    100     33      0      0      0      0  10501   1695  28214      5      0 
    0    300     62      -    100     27      0      0      0      0  10501   1470  28550      5      0 
    1    286     65      -     72     22      0      0      0      0  10501   1680  28214      5      0 
    0    299     62      -    100     26      0      0      0      0  10501   1455  28550      5      0 
    1    281     66      -     95     31      0      0      0      0  10501   2055  28214      5      0 
    0    304     61      -    100     26      0      0      0      0  10501   1425  28550      5      0 
    1    281     66      -     98     31      0      0      0      0  10501   2190  28214      5      0 
    0    303     61      -    100     24      0      0      0      0  10501   1425  28550      5      0 
    1    278     65      -     98     32      0      0      0      0  10501   1470  28214      5      0 
    0    305     61      -    100     24      0      0      0      0  10501   1425  28550      5      0 
    1    268     66      -    100     31      0      0      0      0  10501   1695  28214      5      0 
    0    297     62      -    100     29      0      0      0      0  10501   1560  28550      5      0 
    1    284     65      -    100     31      0      0      0      0  10501   1710  28214      5      0 
    0    309     63      -     95     36      0      0      0      0  10501   2415  28550      5      0 
    1    272     66      -    100     30      0      0      0      0  10501   1725  28214      5      0 
