# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0     75     36      -      7      0      0      0      0      0  10501   2520  35948      5      0 
    1     61     37      -      0      0      0      0      0      0  10501   2520  35280      5      0 
    0     76     36      -      8      0      0      0      0      0  10501   2520  35948      5      0 
    1     61     37      -      0      0      0      0      0      0  10501   2520  35280      5      0 
    0     75     36      -      8      0      0      0      0      0  10501   2520  35948      5      0 
    1     60     37      -      0      0      0      0      0      0  10501   2520  35280      5      0 
    0     76     36      -      8      0      0      0      0      0  10501   2520  35948      5      0 
    1     59     37      -      0      0      0      0      0      0  10501   2520  35280      5      0 
    0     76     36      -      7      0      0      0      0      0  10501   2520  35948      5      0 
    1     52     36      -      0      0      0      0      0      0    810    420  35280      5      0 
    0     75     36      -      7      0      0      0      0      0  10501   2520  35948      5      0 
    1     36     36      -      0      0      0      0      0      0    405    270  35280      5      0 
    0     76     36      -      9      0      0      0      0      0  10501   2520  35948      5      0 
    1     26     36      -      0      0      0      0      0      0    405    210  35280      5      0 
    0     75     36      -      8      0      0      0      0      0  10501   2520  35948      5      0 
    1     23     36      -      0      0      0      0      0      0    405    210  35280      5      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0     76     36      -      8      0      0      0      0      0  10501   2520  35948      5      0 
    1     23     36      -      0      0      0      0      0      0    405    210  35280      5      0 
    0     75     36      -      7      0      0      0      0      0  10501   2520  35948      5      0 
    1     23     36      -      0      0      0      0      0      0    405    210  35280      5      0 
    0     76     36      -      8      0      0      0      0      0  10501   2520  35948      5      0 
    1     23     36      -      0      0      0      0      0      0    405    210  35280      5      0 
    0     76     37      -      7      0      0      0      0      0  10501   2520  35948      5      0 
    1     23     36      -      0      0      0      0      0      0    405    210  35280      5      0 
    0     76     36      -      7      0      0      0      0      0  10501   2520  35948      5      0 
    1     23     36      -      0      0      0      0      0      0    405    210  35280      5      0 
    0     76     37      -      8      0      0      0      0      0  10501   2520  35948      5      0 
    1     23     36      -      0      0      0      0      0      0    405    210  35280      5      0 
    0     76     37      -      8      0      0      0      0      0  10501   2520  35948      5      0 
    1     23     36      -      0      0      0      0      0      0    405    210  35280      5      0 
    0     77     37      -      9      0      0      0      0      0  10501   2520  35948      5      0 
    1     23     36      -      0      0      0      0      0      0    405    210  35280      5      0 
    0     76     37      -      8      0      0      0      0      0  10501   2520  35948      5      0 
    1     23     36      -      0      0      0      0      0      0    405    210  35280      5      0 
    0     77     37      -      9      0      0      0      0      0  10501   2520  35948      5      0 
    1     23     36      -      0      0      0      0      0      0    405    210  35280      5      0 
    0     76     37      -      6      0      0      0      0      0  10501   2520  35948      5      0 
    1     23     36      -      0      0      0      0      0      0    405    210  35280      5      0 
    0     77     37      -      7      0      0      0      0      0  10501   2520  35948      5      0 
    1     23     36      -      0      0      0      0      0      0    405    210  35280      5      0 
    0     77     37      -      8      0      0      0      0      0  10501   2520  35948      5      0 
    1     23     36      -      0      0      0      0      0      0    405    210  35280      5      0 
    0     77     37      -      8      0      0      0      0      0  10501   2520  35948      5      0 
    1     23     36      -      0      0      0      0      0      0    405    210  35280      5      0 
    0     77     37      -      8      0      0      0      0      0  10501   2520  35948      5      0 
    1     23     36      -      0      0      0      0      0      0    405    210  35280      5      0 
    0     76     37      -      8      0      0      0      0      0  10501   2520  35948      5      0 
    1     23     36      -      0      0      0      0      0      0    405    210  35280      5      0 
    0     77     37      -      8      0      0      0      0      0  10501   2520  35948      5      0 
    1     23     35      -      0      0      0      0      0      0    405    210  35280      5      0 
    0     77     37      -      8      0      0      0      0      0  10501   2520  35948      5      0 
    1     23     35      -      0      0      0      0      0      0    405    210  35280      5      0 
    0     76     37      -      8      0      0      0      0      0  10501   2520  35948      5      0 
    1     23     35      -      0      0      0      0      0      0    405    210  35280      5      0 
    0     77     37      -      8      0      0      0      0      0  10501   2520  35948      5      0 
    1     23     35      -      0      0      0      0      0      0    405    210  35280      5      0 
    0     76     37      -      6      0      0      0      0      0  10501   2520  35948      5      0 
    1     23     35      -      0      0      0      0      0      0    405    210  35280      5      0 
    0     76     37      -      8      0      0      0      0      0  10501   2520  35948      5      0 
    1     22     35      -      0      0      0      0      0      0    405    210  35280      5      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0     75     37      -      0      0      0      0      0      0  10501   2520  35948      5      0 
    1     32     36      -      0      0      0      0      0      0  10501   2520  35280      5      0 
    0     76     37      -      0      0      0      0      0      0  10501   2520  35948      5      0 
    1     62     37      -      9      0      0      0      0      0  10501   2520  35280      5      0 
    0     74     37      -      0      0      0      0      0      0  10501   2520  35948      5      0 
    1     62     37      -      8      0      0      0      0      0  10501   2520  35280      5      0 
    0     74     37      -      0      0      0      0      0      0  10501   2520  35948      5      0 
    1     63     37      -      7      0      0      0      0      0  10501   2520  35280      5      0 
    0     74     37      -      0      0      0      0      0      0  10501   2520  35948      5      0 
    1     63     37      -      7      0      0      0      0      0  10501   2520  35280      5      0 
    0     74     37      -      0      0      0      0      0      0  10501   2520  35948      5      0 
    1     61     37      -      8      0      0      0      0      0  10501   2520  35280      5      0 
    0     74     38      -      0      0      0      0      0      0  10501   2520  35948      5      0 
    1     62     37      -      7      0      0      0      0      0  10501   2520  35280      5      0 
    0     74     37      -      0      0      0      0      0      0  10501   2520  35948      5      0 
    1     61     37      -      8      0      0      0      0      0  10501   2520  35280      5      0 
    0     75     38      -      0      0      0      0      0      0  10501   2520  35948      5      0 
    1     62     37      -      9      0      0      0      0      0  10501   2520  35280      5      0 
    0     75     38      -      0      0      0      0      0      0  10501   2520  35948      5      0 
    1     62     37      -      8      0      0      0      0      0  10501   2520  35280      5      0 
    0     75     38      -      0      0      0      0      0      0  10501   2520  35948      5      0 
    1     62     37      -      8      0      0      0      0      0  10501   2520  35280      5      0 
    0     75     38      -      0      0      0      0      0      0  10501   2520  35948      5      0 
    1     62     37      -      8      0      0      0      0      0  10501   2520  35280      5      0 
    0     75     38      -      0      0      0      0      0      0  10501   2520  35948      5      0 
    1     62     37      -      6      0      0      0      0      0  10501   2520  35280      5      0 
    0     75     38      -      0      0      0      0      0      0  10501   2520  35948      5      0 
    1     62     37      -      8      0      0      0      0      0  10501   2520  35280      5      0 
    0     75     38      -      0      0      0      0      0      0  10501   2520  35948      5      0 
    1     61     38      -      8      0      0      0      0      0  10501   2520  35280      5      0 
    0     75     38      -      0      0      0      0      0      0  10501   2520  35948      5      0 
    1     62     38      -      8      0      0      0      0      0  10501   2520  35280      5      0 
    0     75     38      -      0      0      0      0      0      0  10501   2520  35948      5      0 
    1     61     38      -      8      0      0      0      0      0  10501   2520  35280      5      0 
    0     76     38      -      0      0      0      0      0      0  10501   2520  35948      5      0 
    1     63     38      -      8      0      0      0      0      0  10501   2520  35280      5      0 
    0     63     37      -      0      0      0      0      0      0    810    360  35948      5      0 
    1     62     38      -      8      0      0      0      0      0  10501   2520  35280      5      0 
    0     43     37      -      0      0      0      0      0      0    405    240  35948      5      0 
    1     62     38      -      7      0      0      0      0      0  10501   2520  35280      5      0 
    0     36     37      -      0      0      0      0      0      0    405    210  35948      5      0 
    1     62     38      -      8      0      0      0      0      0  10501   2520  35280      5      0 
    0     35     37      -      0      0      0      0      0      0    405    210  35948      5      0 
    1     62     38      -      6      0      0      0      0      0  10501   2520  35280      5      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0     35     36      -      0      0      0      0      0      0    405    210  35948      5      0 
    1     62     38      -      9      0      0      0      0      0  10501   2520  35280      5      0 
    0     35     36      -      0      0      0      0      0      0    405    210  35948      5      0 
    1     61     38      -      8      0      0      0      0      0  10501   2520  35280      5      0 
    0     35     36      -      0      0      0      0      0      0    405    210  35948      5      0 
    1     62     38      -      9      0      0      0      0      0  10501   2520  35280      5      0 
    0     35     36      -      0      0      0      0      0      0    405    210  35948      5      0 
    1     63     38      -      8      0      0      0      0      0  10501   2520  35280      5      0 
    0     35     36      -      0      0      0      0      0      0    405    210  35948      5      0 
    1     62     38      -      8      0      0      0      0      0  10501   2520  35280      5      0 
    0     35     36      -      0      0      0      0      0      0    405    210  35948      5      0 
    1     61     38      -      7      0      0      0      0      0  10501   2520  35280      5      0 
    0     35     36      -      0      0      0      0      0      0    405    210  35948      5      0 
    1     63     38      -      8      0      0      0      0      0  10501   2520  35280      5      0 
    0     35     36      -      0      0      0      0      0      0    405    210  35948      5      0 
    1     63     38      -      8      0      0      0      0      0  10501   2520  35280      5      0 
    0     35     36      -      0      0      0      0      0      0    405    210  35948      5      0 
    1     62     38      -      8      0      0      0      0      0  10501   2520  35280      5      0 
    0     35     36      -      0      0      0      0      0      0    405    210  35948      5      0 
    1     62     38      -      8      0      0      0      0      0  10501   2520  35280      5      0 
    0     35     36      -      0      0      0      0      0      0    405    210  35948      5      0 
    1     63     38      -      7      0      0      0      0      0  10501   2520  35280      5      0 
    0     35     36      -      0      0      0      0      0      0    405    210  35948      5      0 
    1     64     38      -      8      0      0      0      0      0  10501   2520  35280      5      0 
    0     35     36      -      0      0      0      0      0      0    405    210  35948      5      0 
    1     63     39      -      8      0      0      0      0      0  10501   2520  35280      5      0 
    0     35     36      -      0      0      0      0      0      0    405    210  35948      5      0 
    1     63     39      -      8      0      0      0      0      0  10501   2520  35280      5      0 
    0     35     36      -      0      0      0      0      0      0    405    210  35948      5      0 
    1     62     39      -      3      0      0      0      0      0  10501   2520  35280      5      0 
    0     89     45      -    100     82      0      0      0      0  10501   1815  36374      5      0 
    1    132     49      -      0      0      0      0      0      0  10501   2160  35750      5      0 
    0    234     43      -      7      5      0      0      0      0  10501   2640  36374      5      0 
    1    206     42      -     18     15      0      0      0      0  10501   2745  35750      5      0 
    0    269     50      -    100     78      0      0      0      0  10501   1785  36634      5      0 
    1    255     51      -      0      0      0      0      0      0  10501   2175  35990      5      0 
    0    318     50      -    100     77      0      0      0      0  10501   1800  36634      5      0 
    1    295     51      -     34     26      0      0      0      0  10501   1965  35990      5      0 
    0    318     50      -    100     82      0      0      0      0  10501   1770  36634      5      0 
    1    298     51      -    100     82      0      0      0      0  10501   2025  35990      5      0 
    0    315     50      -     11      9      0      0      0      0  10501   2145  36634      5      0 
    1    296     46      -     60     48      0      0      0      0  10501   2010  35990      5      0 
    0    351     44      -     17     11      0      0      0      0  10501   2745  36980      5      0 
    1    303     46      -    100     85      0      0      0      0  10501   2730  36310      5      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    300     52      -    100     75      0      0      0      0  10501   1500  36980      5      0 
    1    287     55      -    100     87      0      0      0      0  10501   2070  36310      5      0 
    0    351     52      -    100     71      0      0      0      0  10501   1590  36980      5      0 
    1    326     54      -    100     81      0      0      0      0  10501   1950  36310      5      0 
    0    319     53      -    100     78      0      0      0      0  10501   1815  36980      5      0 
    1    291     50      -     65     54      0      0      0      0  10501   2655  36310      5      0 
    0    323     45      -    100     73      0      0      0      0  10501   2520  36980      5      0 
    1    317     55      -     40     31      0      0      0      0  10501   2265  36310      5      0 
    0    319     53      -    100     79      0      0      0      0  10501   1560  36980      5      0 
    1    299     55      -     40     35      0      0      0      0  10501   1950  36310      5      0 
    0    348     54      -    100     66      0      0      0      0  10501   1560  36980      5      0 
    1    327     51      -     62     52      0      0      0      0  10501   2055  36310      5      0 
    0    320     55      -    100     82      0      0      0      0  10501   1800  36980      5      0 
    1    299     56      -     30     24      0      0      0      0  10501   1905  36310      5      0 
    0    365     54      -    100     65      0      0      0      0  10501   1530  36980      5      0 
    1    324     56      -    100     81      0      0      0      0  10501   1980  36310      5      0 
    0    300     56      -     56     39      0      0      0      0  10501   1785  37672      5      0 
    1    276     56      -     92     74      0      0      0      0  10501   2055  36950      5      0 
    0    354     56      -    100     67      0      0      0      0  10501   1755  37672      5      0 
    1    335     57      -    100     82      0      0      0      0  10501   1920  36950      5      0 
    0    350     56      -    100     64      0      0      0      0  10501   1740  37672      5      0 
    1    316     51      -     97     74      0      0      0      0  10501   2205  36950      5      0 
    0    351     57      -    100     63      0      0      0      0  10501   1695  37672      5      0 
    1    326     57      -     50     36      0      0      0      0  10501   2280  36950      5      0 
    0    302     56      -    100     62      0      0      0      0  10501   1770  37672      5      0 
    1    318     57      -    100     74      0      0      0      0  10501   2130  36950      5      0 
    0    368     57      -    100     78      0      0      0      0  10501   1515  37672      5      0 
    1    314     53      -    100     87      0      0      0      0  10501   2655  36950      5      0 
    0    349     57      -    100     72      0      0      0      0  10501   1530  37672      5      0 
    1    336     58      -    100     82      0      0      0      0  10501   2130  36950      5      0 
    0    349     57      -    100     68      0      0      0      0  10501   1560  37672      5      0 
    1    324     60      -     86     71      0      0      0      0  10501   1935  36950      5      0 
    0    349     58      -    100     66      0      0      0      0  10501   1575  37672      5      0 
    1    327     55      -     65     47      0      0      0      0  10501   2730  36950      5      0 
    0    316     59      -    100     87      0      0      0      0  10501   1845  37672      5      0 
    1    294     54      -    100     77      0      0      0      0  10501   2220  36950      5      0 
    0    352     59      -    100     65      0      0      0      0  10501   1740  37672      5      0 
    1    335     54      -     87     70      0      0      0      0  10501   2400  36950      5      0 
    0    351     59      -    100     64      0      0      0      0  10501   1620  37672      5      0 
    1    326     60      -    100     78      0      0      0      0  10501   1935  36950      5      0 
    0    350     60      -    100     62      0      0      0      0  10501   1620  37672      5      0 
    1    316     59      -     85     68      0      0      0      0  10501   1995  36950      5      0 
    0    311     60      -    100     60      0      0      0      0  10501   1740  37672      5      0 
    1    320     60      -     88     62      0      0      0      0  10501   2145  36950      5      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    359     59      -    100     76      0      0      0      0  10501   1500  37672      5      0 
    1    331     54      -     82     64      0      0      0      0  10501   2730  36950      5      0 
    0    348     60      -    100     70      0      0      0      0  10501   1620  37672      5      0 
    1    330     60      -    100     76      0      0      0      0  10501   1800  36950      5      0 
    0    348     60      -    100     67      0      0      0      0  10501   1560  37672      5      0 
    1    327     60      -    100     76      0      0      0      0  10501   1845  36950      5      0 
    0    348     55      -    100     65      0      0      0      0  10501   2385  39056      5      0 
    1    325     54      -     92     48      0      0      0      0  10501   2730  38230      5      0 
    0    291     61      -    100     81      0      0      0      0  10501   1755  39056      5      0 
    1    265     62      -     46     37      0      0      0      0  10501   2625  38230      5      0 
    0    352     61      -    100     64      0      0      0      0  10501   1605  39056      5      0 
    1    329     57      -    100     78      0      0      0      0  10501   2505  38230      5      0 
    0    351     62      -    100     62      0      0      0      0  10501   1620  39056      5      0 
    1    318     62      -     93     73      0      0      0      0  10501   1815  38230      5      0 
    0    351     61      -    100     60      0      0      0      0  10501   1695  39056      5      0 
    1    335     56      -     88     62      0      0      0      0  10501   2730  38230      5      0 
    0    348     62      -    100     59      0      0      0      0  10501   1620  39056      5      0 
    1    318     62      -     62     46      0      0      0      0  10501   1950  38230      5      0 
    0    348     62      -    100     58      0      0      0      0  10501   1620  39056      5      0 
    1    330     63      -    100     70      0      0      0      0  10501   1920  38230      5      0 
    0    348     62      -    100     57      0      0      0      0  10501   1620  39056      5      0 
    1    336     58      -    100     67      0      0      0      0  10501   2655  38230      5      0 
    0    349     63      -    100     56      0      0      0      0  10501   1575  39056      5      0 
    1    332     56      -     67     45      0      0      0      0  10501   2730  38230      5      0 
    0    349     63      -    100     55      0      0      0      0  10501   1620  39056      5      0 
    1    323     58      -     58     37      0      0      0      0  10501   2070  38230      5      0 
    0    307     63      -    100     75      0      0      0      0  10501   1710  39056      5      0 
    1    296     63      -    100     87      0      0      0      0  10501   2370  38230      5      0 
    0    352     63      -    100     70      0      0      0      0  10501   1710  39056      5      0 
    1    336     63      -    100     83      0      0      0      0  10501   1725  38230      5      0 
    0    351     62      -    100     68      0      0      0      0  10501   1665  39056      5      0 
    1    331     67      -     33     27      0      0      0      0  10501   1890  38230      5      0 
    0    350     62      -    100     66      0      0      0      0  10501   1605  39056      5      0 
    1    327     60      -    100     74      0      0      0      0  10501   2400  38230      5      0 
    0    350     63      -    100     62      0      0      0      0  10501   1605  39056      5      0 
    1    330     58      -     34     26      0      0      0      0  10501   2700  38230      5      0 
    0    350     63      -    100     61      0      0      0      0  10501   1620  39056      5      0 
    1    324     67      -    100     71      0      0      0      0  10501   1950  38230      5      0 
    0    350     63      -    100     58      0      0      0      0  10501   1575  39056      5      0 
    1    327     65      -    100     69      0      0      0      0  10501   1920  38230      5      0 
    0    350     63      -    100     57      0      0      0      0  10501   1590  39056      5      0 
    1    340     65      -     43     31      0      0      0      0  10501   1950  38230      5      0 
    0    350     62      -    100     55      0      0      0      0  10501   1740  39056      5      0 
    1    333     65      -     64     45      0      0      0      0  10501   1950  38230      5      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    287     62      -     10      8      0      0      0      0  10501   1875  39056      5      0 
    1    292     57      -     57     39      0      0      0      0  10501   2160  38230      5      0 
    0    364     63      -    100     65      0      0      0      0  10501   1485  39056      5      0 
    1    324     58      -     80     68      0      0      0      0  10501   2475  38230      5      0 
    0    352     63      -    100     63      0      0      0      0  10501   1485  39056      5      0 
    1    332     60      -     58     39      0      0      0      0  10501   1875  38230      5      0 
    0    351     63      -    100     61      0      0      0      0  10501   1575  39056      5      0 
    1    319     66      -    100     77      0      0      0      0  10501   2085  38230      5      0 
    0    351     63      -    100     61      0      0      0      0  10501   1515  39056      5      0 
    1    331     65      -     90     66      0      0      0      0  10501   1890  38230      5      0 
    0    351     63      -    100     58      0      0      0      0  10501   1530  39056      5      0 
    1    331     63      -     23     16      0      0      0      0  10501   2115  38230      5      0 
    0    351     63      -    100     57      0      0      0      0  10501   1500  39056      5      0 
    1    318     59      -     71     53      0      0      0      0  10501   2370  38230      5      0 
    0    351     63      -    100     54      0      0      0      0  10501   1515  39056      5      0 
    1    323     59      -    100     73      0      0      0      0  10501   1920  38230      5      0 
    0    351     63      -    100     54      0      0      0      0  10501   1530  39056      5      0 
    1    321     65      -     90     61      0      0      0      0  10501   1905  38230      5      0 
    0    351     64      -    100     53      0      0      0      0  10501   1530  39056      5      0 
    1    321     65      -     48     32      0      0      0      0  10501   1935  38230      5      0 
    0    304     64      -      0      0      0      0      0      0  10501   1695  39056      5      0 
    1    296     66      -     66     56      0      0      0      0  10501   1830  38230      5      0 
    0    352     63      -    100     62      0      0      0      0  10501   1755  39056      5      0 
    1    321     63      -     70     53      0      0      0      0  10501   2505  38230      5      0 
    0    351     63      -    100     63      0      0      0      0  10501   1620  39056      5      0 
    1    339     66      -    100     82      0      0      0      0  10501   1860  38230      5      0 
    0    351     63      -    100     61      0      0      0      0  10501   1620  39056      5      0 
    1    332     64      -     69     49      0      0      0      0  10501   2700  38230      5      0 
    0    350     63      -    100     60      0      0      0      0  10501   1590  39056      5      0 
    1    329     65      -     72     54      0      0      0      0  10501   1860  38230      5      0 
    0    350     63      -    100     58      0      0      0      0  10501   1650  39056      5      0 
    1    335     66      -    100     70      0      0      0      0  10501   1875  38230      5      0 
    0    349     63      -    100     55      0      0      0      0  10501   1515  39056      5      0 
    1    335     67      -    100     67      0      0      0      0  10501   2370  38230      5      0 
    0    349     63      -    100     54      0      0      0      0  10501   1560  39056      5      0 
    1    330     66      -     27     17      0      0      0      0  10501   1935  38230      5      0 
    0    349     64      -    100     53      0      0      0      0  10501   1575  39056      5      0 
    1    316     67      -     31     18      0      0      0      0  10501   1995  38230      5      0 
    0    263     63      -    100     81      0      0      0      0  10501   1650  41808      5      0 
    1    315     59      -     84     30      0      0      0      0  10501   2715  40790      5      0 
    0    374     63      -    100     65      0      0      0      0  10501   1440  41808      5      0 
    1    278     60      -     92     71      0      0      0      0  10501   2475  40790      5      0 
    0    356     63      -    100     62      0      0      0      0  10501   1440  41808      5      0 
    1    316     66      -    100     78      0      0      0      0  10501   1785  40790      5      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    354     63      -    100     61      0      0      0      0  10501   1470  41808      5      0 
    1    324     64      -     76     55      0      0      0      0  10501   2070  40790      5      0 
    0    353     63      -    100     59      0      0      0      0  10501   1485  41808      5      0 
    1    315     66      -     50     39      0      0      0      0  10501   1860  40790      5      0 
    0    351     64      -    100     57      0      0      0      0  10501   1515  41808      5      0 
    1    329     67      -    100     70      0      0      0      0  10501   1845  40790      5      0 
    0    351     64      -    100     56      0      0      0      0  10501   1515  41808      5      0 
    1    330     66      -     69     47      0      0      0      0  10501   2190  40790      5      0 
    0    351     64      -    100     56      0      0      0      0  10501   1530  41808      5      0 
    1    328     67      -     52     33      0      0      0      0  10501   2040  40790      5      0 
    0    351     64      -    100     54      0      0      0      0  10501   1530  41808      5      0 
    1    327     67      -     58     36      0      0      0      0  10501   1680  40790      5      0 
    0    351     64      -    100     53      0      0      0      0  10501   1515  41808      5      0 
    1    319     66      -     90     55      0      0      0      0  10501   1860  40790      5      0 
    0    351     64      -    100     52      0      0      0      0  10501   1500  41808      5      0 
    1    329     67      -    100     63      0      0      0      0  10501   1860  40790      5      0 
    0    350     64      -    100     50      0      0      0      0  10501   1650  41808      5      0 
    1    318     67      -    100     63      0      0      0      0  10501   1905  40790      5      0 
    0    351     64      -    100     50      0      0      0      0  10501   1530  41808      5      0 
    1    320     66      -     52     33      0      0      0      0  10501   1935  40790      5      0 
    0    351     64      -    100     50      0      0      0      0  10501   1515  41808      5      0 
    1    333     60      -     85     50      0      0      0      0  10501   2340  40790      5      0 
    0    351     64      -    100     47      0      0      0      0  10501   1680  41808      5      0 
    1    316     67      -    100     59      0      0      0      0  10501   1920  40790      5      0 
    0    351     64      -    100     48      0      0      0      0  10501   1560  41808      5      0 
    1    308     68      -     13      7      0      0      0      0  10501   2715  40790      5      0 
    0    351     64      -    100     47      0      0      0      0  10501   1605  41808      5      0 
    1    318     67      -    100     57      0      0      0      0  10501   1905  40790      5      0 
    0    351     64      -    100     47      0      0      0      0  10501   1545  41808      5      0 
    1    315     68      -     13      6      0      0      0      0  10501   2715  40790      5      0 
    0    351     64      -    100     47      0      0      0      0  10501   1560  41808      5      0 
    1    314     67      -    100     56      0      0      0      0  10501   1950  40790      5      0 
    0    351     64      -    100     46      0      0      0      0  10501   1560  41808      5      0 
    1    307     68      -     79     43      0      0      0      0  10501   1755  40790      5      0 
    0    351     64      -    100     44      0      0      0      0  10501   1545  41808      5      0 
    1    311     67      -    100     55      0      0      0      0  10501   1905  40790      5      0 
    0    350     64      -    100     43      0      0      0      0  10501   1575  41808      5      0 
    1    337     68      -    100     53      0      0      0      0  10501   2520  40790      5      0 
    0    351     64      -    100     44      0      0      0      0  10501   1560  41808      5      0 
    1    313     64      -     14      6      0      0      0      0  10501   1980  40790      5      0 
    0    279     64      -    100     75      0      0      0      0  10501   1665  41808      5      0 
    1    292     67      -      0      0      0      0      0      0  10501   1920  40790      5      0 
    0    369     64      -    100     62      0      0      0      0  10501   1440  41808      5      0 
    1    335     67      -     77     52      0      0      0      0  10501   1785  40790      5      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    354     64      -    100     61      0      0      0      0  10501   1455  41808      5      0 
    1    318     61      -    100     81      0      0      0      0  10501   2550  40790      5      0 
    0    354     64      -    100     60      0      0      0      0  10501   1455  41808      5      0 
    1    314     67      -    100     72      0      0      0      0  10501   1800  40790      5      0 
    0    353     64      -    100     59      0      0      0      0  10501   1440  41808      5      0 
    1    337     67      -     21     15      0      0      0      0  10501   1815  40790      5      0 
    0    352     64      -    100     57      0      0      0      0  10501   1470  41808      5      0 
    1    326     67      -     80     61      0      0      0      0  10501   1815  40790      5      0 
    0    351     64      -    100     55      0      0      0      0  10501   1515  41808      5      0 
    1    319     67      -    100     70      0      0      0      0  10501   2355  40790      5      0 
    0    351     64      -    100     54      0      0      0      0  10501   1515  41808      5      0 
    1    315     60      -    100     67      0      0      0      0  10501   1725  40790      5      0 
    0    351     64      -    100     53      0      0      0      0  10501   1590  41808      5      0 
    1    325     61      -    100     67      0      0      0      0  10501   1830  40790      5      0 
    0    351     64      -    100     52      0      0      0      0  10501   1515  41808      5      0 
    1    329     68      -     74     52      0      0      0      0  10501   1860  40790      5      0 
    0    351     64      -    100     51      0      0      0      0  10501   1485  41808      5      0 
    1    322     67      -     20     12      0      0      0      0  10501   1890  40790      5      0 
    0    351     64      -    100     51      0      0      0      0  10501   1575  41808      5      0 
    1    322     68      -     91     54      0      0      0      0  10501   2040  40790      5      0 
    0    351     64      -    100     50      0      0      0      0  10501   1515  41808      5      0 
    1    331     61      -    100     62      0      0      0      0  10501   2265  40790      5      0 
