# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0     35     40      -      0      0      0      0      0      0    405    210  32128      5      0 
    1     65     46      -      8      0      0      0      0      0  10501   2520  29894      5      0 
    0     35     40      -      0      0      0      0      0      0    405    210  32128      5      0 
    1     65     46      -      9      0      0      0      0      0  10501   2520  29894      5      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0     35     40      -      0      0      0      0      0      0    405    210  32128      5      0 
    1     66     46      -      8      0      0      0      0      0  10501   2520  29894      5      0 
    0     35     40      -      0      0      0      0      0      0    405    210  32128      5      0 
    1     65     46      -      9      0      0      0      0      0  10501   2520  29894      5      0 
    0     35     40      -      0      0      0      0      0      0    405    210  32290      5      0 
    1     66     46      -      0      0      0      0      0      0  10501   2520  30338      5      0 
    0    105     43      -     37     15      0      0      0      0  10501   1590  32382      5      0 
    1    110     53      -     60     22      0      0      0      0  10501   2100  30440      5      0 
    0    227     49      -    100     31      0      0      0      0  10501   2040  32382      5      0 
    1    193     56      -     63     23      0      0      0      0  10501   2565  30440      5      0 
    0    245     50      -    100     30      0      0      0      0  10501   1695  32436      5      0 
    1    212     56      -     68     22      0      0      0      0  10501   2595  30484      5      0 
    0    249     50      -     53     14      0      0      0      0  10501   1515  32436      5      0 
    1    213     50      -     48     19      0      0      0      0  10501   1950  30484      5      0 
    0    249     52      -     79     27      0      0      0      0  10501   1845  32436      5      0 
    1    211     52      -     63     23      0      0      0      0  10501   2010  30484      5      0 
    0    248     52      -    100     29      0      0      0      0  10501   1965  32436      5      0 
    1    213     55      -     61     22      0      0      0      0  10501   1950  30484      5      0 
    0    247     52      -    100     31      0      0      0      0  10501   1920  32544      5      0 
    1    208     52      -     65     22      0      0      0      0  10501   1995  30572      5      0 
    0    237     48      -    100     25      0      0      0      0  10501   2745  32544      5      0 
    1    220     55      -     65     22      0      0      0      0  10501   1980  30572      5      0 
    0    245     52      -    100     26      0      0      0      0  10501   1830  32544      5      0 
    1    212     52      -     59     21      0      0      0      0  10501   2670  30572      5      0 
    0    245     52      -    100     26      0      0      0      0  10501   1605  32544      5      0 
    1    208     58      -     64     22      0      0      0      0  10501   2145  30572      5      0 
    0    251     52      -    100     27      0      0      0      0  10501   1635  32544      5      0 
    1    218     58      -     63     23      0      0      0      0  10501   2340  30572      5      0 
    0    249     54      -     74     18      0      0      0      0  10501   1875  32544      5      0 
    1    216     57      -     29     11      0      0      0      0  10501   2220  30572      5      0 
    0    251     52      -    100     26      0      0      0      0  10501   1830  32544      5      0 
    1    216     58      -     60     22      0      0      0      0  10501   1920  30572      5      0 
    0    239     54      -     96     32      0      0      0      0  10501   1605  32768      5      0 
    1    213     56      -     57     22      0      0      0      0  10501   2640  30748      5      0 
    0    250     54      -    100     26      0      0      0      0  10501   1545  32768      5      0 
    1    219     54      -     46     15      0      0      0      0  10501   2040  30748      5      0 
    0    250     54      -    100     26      0      0      0      0  10501   1875  32768      5      0 
    1    217     59      -     60     24      0      0      0      0  10501   2355  30748      5      0 
    0    249     49      -    100     24      0      0      0      0  10501   2520  32768      5      0 
    1    212     59      -     43     15      0      0      0      0  10501   1875  30748      5      0 
    0    248     54      -    100     28      0      0      0      0  10501   1740  32768      5      0 
    1    223     55      -     55     22      0      0      0      0  10501   1800  30748      5      0 
    0    249     55      -    100     27      0      0      0      0  10501   1875  32768      5      0 
    1    212     57      -     66     22      0      0      0      0  10501   2640  30748      5      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    250     54      -    100     26      0      0      0      0  10501   1635  32768      5      0 
    1    214     60      -     60     20      0      0      0      0  10501   2145  30748      5      0 
    0    243     55      -    100     26      0      0      0      0  10501   1605  32768      5      0 
    1    216     56      -     70     23      0      0      0      0  10501   1980  30748      5      0 
    0    251     55      -    100     28      0      0      0      0  10501   1695  32768      5      0 
    1    217     55      -     47     16      0      0      0      0  10501   1830  30748      5      0 
    0    250     55      -    100     26      0      0      0      0  10501   1455  32768      5      0 
    1    207     60      -     62     22      0      0      0      0  10501   2385  30748      5      0 
    0    249     54      -    100     24      0      0      0      0  10501   1845  32768      5      0 
    1    224     56      -     49     16      0      0      0      0  10501   1785  30748      5      0 
    0    251     55      -    100     29      0      0      0      0  10501   1590  32768      5      0 
    1    214     56      -     64     22      0      0      0      0  10501   2310  30748      5      0 
    0    249     55      -    100     26      0      0      0      0  10501   1845  32768      5      0 
    1    220     58      -     62     23      0      0      0      0  10501   1815  30748      5      0 
    0    248     56      -    100     27      0      0      0      0  10501   1575  32768      5      0 
    1    219     61      -     69     22      0      0      0      0  10501   2025  30748      5      0 
    0    232     56      -    100     30      0      0      0      0  10501   2040  33200      5      0 
    1    200     58      -     50     15      0      0      0      0  10501   2715  31100      5      0 
    0    251     55      -    100     26      0      0      0      0  10501   1770  33200      5      0 
    1    212     57      -     66     23      0      0      0      0  10501   2145  31100      5      0 
    0    248     56      -    100     25      0      0      0      0  10501   1920  33200      5      0 
    1    214     61      -     72     22      0      0      0      0  10501   2520  31100      5      0 
    0    250     56      -    100     26      0      0      0      0  10501   1425  33200      5      0 
    1    215     57      -     54     17      0      0      0      0  10501   2595  31100      5      0 
    0    249     56      -    100     26      0      0      0      0  10501   1425  33200      5      0 
    1    215     59      -     72     22      0      0      0      0  10501   1875  31100      5      0 
    0    249     56      -    100     24      0      0      0      0  10501   1440  33200      5      0 
    1    221     58      -     76     23      0      0      0      0  10501   1875  31100      5      0 
    0    249     57      -    100     23      0      0      0      0  10501   1650  33200      5      0 
    1    227     58      -     69     22      0      0      0      0  10501   2655  31100      5      0 
    0    250     57      -    100     24      0      0      0      0  10501   1290  33200      5      0 
    1    224     58      -     65     20      0      0      0      0  10501   1770  31100      5      0 
    0    247     57      -    100     30      0      0      0      0  10501   1830  33200      5      0 
    1    218     61      -     64     20      0      0      0      0  10501   1965  31100      5      0 
    0    250     57      -    100     29      0      0      0      0  10501   1635  33200      5      0 
    1    219     62      -     53     19      0      0      0      0  10501   1890  31100      5      0 
    0    250     57      -    100     26      0      0      0      0  10501   1590  33200      5      0 
    1    219     57      -     69     24      0      0      0      0  10501   2610  31100      5      0 
    0    249     58      -    100     26      0      0      0      0  10501   1665  33200      5      0 
    1    214     61      -     69     24      0      0      0      0  10501   2220  31100      5      0 
    0    250     58      -    100     26      0      0      0      0  10501   1545  33200      5      0 
    1    221     57      -     75     23      0      0      0      0  10501   2640  31100      5      0 
    0    250     58      -    100     25      0      0      0      0  10501   1425  33200      5      0 
    1    224     60      -     50     17      0      0      0      0  10501   1785  31100      5      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    249     59      -    100     24      0      0      0      0  10501   1740  33200      5      0 
    1    210     62      -     67     21      0      0      0      0  10501   2445  31100      5      0 
    0    249     58      -    100     23      0      0      0      0  10501   1680  33200      5      0 
    1    220     62      -     45     11      0      0      0      0  10501   1860  31100      5      0 
    0    249     59      -    100     29      0      0      0      0  10501   1635  33200      5      0 
    1    223     62      -     48     17      0      0      0      0  10501   2700  31100      5      0 
    0    250     58      -    100     28      0      0      0      0  10501   1380  33200      5      0 
    1    224     60      -     66     23      0      0      0      0  10501   1920  31100      5      0 
    0    248     59      -    100     27      0      0      0      0  10501   1845  33200      5      0 
    1    219     61      -     57     17      0      0      0      0  10501   1890  31100      5      0 
    0    249     59      -    100     24      0      0      0      0  10501   1710  33200      5      0 
    1    219     59      -     48     16      0      0      0      0  10501   1920  31100      5      0 
    0    248     59      -    100     23      0      0      0      0  10501   1740  33200      5      0 
    1    211     61      -     45     14      0      0      0      0  10501   2220  31100      5      0 
    0    249     59      -    100     25      0      0      0      0  10501   1530  33200      5      0 
    1    211     62      -     53     15      0      0      0      0  10501   1695  31100      5      0 
    0    249     59      -    100     22      0      0      0      0  10501   1395  33200      5      0 
    1    223     61      -     44     14      0      0      0      0  10501   1785  31100      5      0 
    0    249     59      -    100     24      0      0      0      0  10501   1305  33200      5      0 
    1    213     58      -     65     20      0      0      0      0  10501   2355  31100      5      0 
    0    247     59      -    100     28      0      0      0      0  10501   1395  33200      5      0 
    1    215     57      -     52     19      0      0      0      0  10501   2625  31100      5      0 
    0    249     59      -    100     27      0      0      0      0  10501   1890  33200      5      0 
    1    208     61      -     48     14      0      0      0      0  10501   1935  31100      5      0 
    0    250     59      -    100     25      0      0      0      0  10501   1335  33200      5      0 
    1    214     57      -     70     23      0      0      0      0  10501   2685  31100      5      0 
    0    249     59      -    100     25      0      0      0      0  10501   1485  33200      5      0 
    1    218     57      -     76     23      0      0      0      0  10501   2730  31100      5      0 
    0    248     59      -    100     23      0      0      0      0  10501   1560  33200      5      0 
    1    222     58      -     63     20      0      0      0      0  10501   2580  31100      5      0 
    0    249     60      -    100     25      0      0      0      0  10501   1500  33200      5      0 
    1    214     61      -     45     12      0      0      0      0  10501   1785  31100      5      0 
    0    248     59      -    100     21      0      0      0      0  10501   1755  33200      5      0 
    1    220     58      -     65     19      0      0      0      0  10501   2685  31100      5      0 
    0    245     59      -     79     16      0      0      0      0  10501   2385  32224      5      0 
    1    219     57      -     81     24      0      0      0      0  10501   2715  30064      5      0 
    0    203     57      -     41     38      0      0      0      0  10501   2730  32224      5      0 
    1    224     59      -     55     56      0      0      0      0  10501   2715  30064      5      0 
    0    203     56      -     41     38      0      0      0      0  10501   2730  32224      5      0 
    1    230     60      -     55     56      0      0      0      0  10501   2715  30064      5      0 
    0    200     56      -     41     38      0      0      0      0  10501   2730  32322      5      0 
    1    228     60      -     55     56      0      0      0      0  10501   2715  30392      5      0 
    0    203     57      -     41     38      0      0      0      0  10501   2730  32322      5      0 
    1    230     59      -     55     56      0      0      0      0  10501   2715  30392      5      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    203     57      -     41     37      0      0      0      0  10501   2730  32322      5      0 
    1    230     59      -     56     56      0      0      0      0  10501   2715  30392      5      0 
    0    203     56      -     41     38      0      0      0      0  10501   2730  32322      5      0 
    1    230     59      -     55     55      0      0      0      0  10501   2715  30392      5      0 
    0    203     56      -     41     38      0      0      0      0  10501   2730  32322      5      0 
    1    230     60      -     56     56      0      0      0      0  10501   2715  30392      5      0 
    0    202     56      -     42     38      0      0      0      0  10501   2730  32322      5      0 
    1    230     60      -     55     56      0      0      0      0  10501   2715  30392      5      0 
    0    204     56      -     41     38      0      0      0      0  10501   2730  32322      5      0 
    1    230     60      -     56     56      0      0      0      0  10501   2715  30392      5      0 
    0    202     56      -     41     38      0      0      0      0  10501   2730  32322      5      0 
    1    230     60      -     55     55      0      0      0      0  10501   2715  30392      5      0 
    0    202     56      -     42     38      0      0      0      0  10501   2715  32322      5      0 
    1    231     60      -     55     55      0      0      0      0  10501   2715  30392      5      0 
    0    203     56      -     42     39      0      0      0      0  10501   2730  32322      5      0 
    1    231     60      -     56     56      0      0      0      0  10501   2715  30392      5      0 
    0    170     53      -     41     37      0      0      0      0  10501   2730      1      2      0 
    1    177     56      -     55     56      0      0      0      0  10501   2730      1      2      0 
    0    103     52      -      0      0      0      0      0      0  10501   2730      1      2      0 
    1     90     55      -      0      0      0      0      0      0  10501   2730      1      2      0 
    0    101     52      -      0      0      0      0      0      0  10501   2730      1      2      0 
    1     89     55      -      0      0      0      0      0      0  10501   2730      1      2      0 
    0     96     51      -      0      0      0      0      0      0   5001    555      1      2      0 
    1     79     54      -      0      0      0      0      0      0   5001    525      1      2      0 
    0     75     50      -      0      0      0      0      0      0   5001    360      1      2      0 
    1     62     53      -      0      0      0      0      0      0   5001    330      1      2      0 
    0     54     50      -      0      0      0      0      0      0   5001   1455      1      2      0 
    1     44     53      -      0      0      0      0      0      0   5001   1395      1      2      0 
    0     54     49      -      0      0      0      0      0      0   5001    210      1      2      0 
    1     44     53      -      0      0      0      0      0      0   5001    210      1      2      0 
    0     51     49      -      0      0      0      0      0      0    810    300      1      2      0 
    1     43     52      -      0      0      0      0      0      0    810    270      1      2      0 
    0     45     48      -      0      0      0      0      0      0    810    210      1      2      0 
    1     39     52      -      0      0      0      0      0      0    810    210      1      2      0 
    0     40     48      -      0      0      0      0      0      0    405    210      1      2      0 
    1     34     52      -      0      0      0      0      0      0    405    240      1      2      0 
    0     37     48      -      0      0      0      0      0      0    405    210      1      2      0 
    1     30     51      -      0      0      0      0      0      0    405    210      1      2      0 
    0     36     47      -      0      0      0      0      0      0    405    210      1      2      0 
    1     26     51      -      0      0      0      0      0      0    405    210      1      2      0 
    0     36     47      -      0      0      0      0      0      0    405    210      1      2      0 
    1     26     51      -      0      0      0      0      0      0    405    210      1      2      0 
    0     36     47      -      0      0      0      0      0      0    405    210      1      2      0 
    1     26     50      -      0      0      0      0      0      0    405    210      1      2      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0     36     47      -      0      0      0      0      0      0    405    210      1      2      0 
    1     26     50      -      0      0      0      0      0      0    405    210      1      2      0 
    0     36     46      -      0      0      0      0      0      0    405    210      1      2      0 
    1     27     50      -      0      0      0      0      0      0    405    210      1      2      0 
    0     35     46      -      0      0      0      0      0      0    405    210      1      2      0 
    1     25     50      -      0      0      0      0      0      0    405    210      1      2      0 
    0     35     46      -      0      0      0      0      0      0    405    210      1      2      0 
    1     21     49      -      0      0      0      0      0      0    405    210      1      2      0 
    0     35     46      -      0      0      0      0      0      0    405    210      1      2      0 
    1     21     49      -      0      0      0      0      0      0    405    210      1      2      0 
    0     35     46      -      0      0      0      0      0      0    405    210      1      2      0 
    1     21     49      -      0      0      0      0      0      0    405    210      1      2      0 
    0     35     45      -      0      0      0      0      0      0    405    210      1      2      0 
    1     21     49      -      0      0      0      0      0      0    405    210      1      2      0 
    0     35     45      -      0      0      0      0      0      0    405    210      1      2      0 
    1     21     49      -      0      0      0      0      0      0    405    210      1      2      0 
    0     35     45      -      0      0      0      0      0      0    405    210      1      2      0 
    1     21     48      -      0      0      0      0      0      0    405    210      1      2      0 
    0     35     45      -      0      0      0      0      0      0    405    210      1      2      0 
    1     21     48      -      0      0      0      0      0      0    405    210      1      2      0 
    0     35     45      -      0      0      0      0      0      0    405    210      1      2      0 
    1     21     48      -      0      0      0      0      0      0    405    210      1      2      0 
    0     35     45      -      0      0      0      0      0      0    405    210      1      2      0 
    1     20     48      -      0      0      0      0      0      0    405    210      1      2      0 
    0     35     44      -      0      0      0      0      0      0    405    210      1      2      0 
    1     20     48      -      0      0      0      0      0      0    405    210      1      2      0 
    0     35     44      -      0      0      0      0      0      0    405    210      1      2      0 
    1     20     48      -      0      0      0      0      0      0    405    210      1      2      0 
    0     35     44      -      0      0      0      0      0      0    405    210      1      2      0 
    1     20     48      -      0      0      0      0      0      0    405    210      1      2      0 
    0     35     44      -      0      0      0      0      0      0    405    210      1      2      0 
    1     20     47      -      0      0      0      0      0      0    405    210      1      2      0 
    0     35     44      -      0      0      0      0      0      0    405    210      1      2      0 
    1     20     47      -      0      0      0      0      0      0    405    210      1      2      0 
    0     35     44      -      0      0      0      0      0      0    405    210      1      2      0 
    1     20     47      -      0      0      0      0      0      0    405    210      1      2      0 
    0     35     44      -      0      0      0      0      0      0    405    210      1      2      0 
    1     20     47      -      0      0      0      0      0      0    405    210      1      2      0 
    0     35     43      -      0      0      0      0      0      0    405    210      1      2      0 
    1     20     47      -      0      0      0      0      0      0    405    210      1      2      0 
    0     35     43      -      0      0      0      0      0      0    405    210      1      2      0 
    1     20     47      -      0      0      0      0      0      0    405    210      1      2      0 
    0     35     43      -      0      0      0      0      0      0    405    210      1      2      0 
    1     20     47      -      0      0      0      0      0      0    405    210      1      2      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0     35     43      -      0      0      0      0      0      0    405    210      1      2      0 
    1     20     47      -      0      0      0      0      0      0    405    210      1      2      0 
    0     35     43      -      0      0      0      0      0      0    405    210      1      2      0 
    1     20     46      -      0      0      0      0      0      0    405    210      1      2      0 
    0     35     43      -      0      0      0      0      0      0    405    210      1      2      0 
    1     20     46      -      0      0      0      0      0      0    405    210      1      2      0 
    0     35     43      -      0      0      0      0      0      0    405    210      1      2      0 
    1     20     46      -      0      0      0      0      0      0    405    210      1      2      0 
    0     35     42      -      0      0      0      0      0      0    405    210      1      2      0 
    1     20     46      -      0      0      0      0      0      0    405    210      1      2      0 
    0     35     42      -      0      0      0      0      0      0    405    210      1      2      0 
    1     20     46      -      0      0      0      0      0      0    405    210      1      2      0 
    0     35     42      -      0      0      0      0      0      0    405    210      1      2      0 
    1     20     46      -      0      0      0      0      0      0    405    210      1      2      0 
    0     35     42      -      0      0      0      0      0      0    405    210      1      2      0 
    1     20     46      -      0      0      0      0      0      0    405    210      1      2      0 
    0     35     42      -      0      0      0      0      0      0    405    210      1      2      0 
    1     20     46      -      0      0      0      0      0      0    405    210      1      2      0 
    0     35     42      -      0      0      0      0      0      0    405    210      1      2      0 
    1     20     46      -      0      0      0      0      0      0    405    210      1      2      0 
    0     35     42      -      0      0      0      0      0      0    405    210      1      2      0 
    1     20     46      -      0      0      0      0      0      0    405    210      1      2      0 
    0     35     42      -      0      0      0      0      0      0    405    210      1      2      0 
    1     20     46      -      0      0      0      0      0      0    405    210      1      2      0 
    0     35     41      -      0      0      0      0      0      0    405    210      1      2      0 
    1     20     46      -      0      0      0      0      0      0    405    210      1      2      0 
    0     35     41      -      0      0      0      0      0      0    405    210      1      2      0 
    1     20     45      -      0      0      0      0      0      0    405    210      1      2      0 
    0     35     41      -      0      0      0      0      0      0    405    210      1      2      0 
